timestamp,district,pm2_5,pm10,no2,co,aqi,lat,lon
2025-11-14T20:24:04.708402,الجيزة,75.57,124.48,92.27,0.44,93.59,29.972854,31.125731
2025-11-14T20:24:05.710313,الجيزة,44.64,71.72,58.28,0.89,55.49,29.97307,31.126207
2025-11-14T20:24:06.712305,التجمع الخامس,98.4,159.48,57.65,0.88,108.58,30.021049,31.498591
2025-11-14T20:24:07.713542,التجمع الخامس,79.59,127.61,39.96,1.17,86.07,30.021098,31.498777
2025-11-14T20:24:08.714853,وسط البلد,89.26,145.47,66.3,0.45,101.53,30.045653,31.2352
2025-11-14T20:24:09.716416,التجمع الخامس,129.07,209.48,34.86,0.88,134.35,30.020599,31.499398
2025-11-14T20:24:10.717972,المعادي,74.49,110.71,28.97,0.31,76.26,29.975024,31.254913
2025-11-14T20:24:11.718926,التجمع الخامس,61.93,104.32,51.18,0.67,72.5,30.020995,31.4995
2025-11-14T20:24:12.720488,مدينة نصر,61.3,99.52,74.0,0.96,75.31,30.067384,31.329239
2025-11-14T20:24:13.722274,مدينة نصر,58.59,90.58,68.39,0.42,70.14,30.066414,31.33064
2025-11-14T20:24:14.723745,وسط البلد,29.83,48.4,82.53,0.5,45.94,30.046294,31.235617
2025-11-14T20:24:15.725433,وسط البلد,77.48,131.35,62.79,0.3,90.7,30.045386,31.235582
2025-11-14T20:24:16.726886,التجمع الخامس,60.09,85.46,96.41,0.74,74.96,30.020777,31.499321
2025-11-14T20:24:17.728666,وسط البلد,75.58,117.52,53.18,1.09,83.68,30.045657,31.234905
2025-11-14T20:24:18.730462,التجمع الخامس,49.74,82.42,43.5,0.58,58.29,30.020359,31.49888
2025-11-14T20:24:19.731965,وسط البلد,117.6,192.63,71.21,0.84,130.83,30.046331,31.235226
2025-11-14T20:24:20.733795,مدينة نصر,141.96,230.8,33.96,1.0,147.01,30.066996,31.329879
2025-11-14T20:24:21.735045,المعادي,122.3,195.47,66.31,0.77,133.05,29.974556,31.255092
2025-11-14T20:24:22.736916,التجمع الخامس,134.61,215.93,36.41,0.68,139.37,30.021145,31.498507
2025-11-14T20:24:23.738272,وسط البلد,46.85,78.48,72.11,0.51,61.39,30.045816,31.235478
2025-11-14T20:24:24.739447,الجيزة,69.66,115.4,92.03,0.86,87.85,29.97318,31.126192
2025-11-14T20:24:25.741114,المعادي,98.71,158.1,46.37,0.54,106.06,29.974746,31.254863
2025-11-14T20:24:26.742881,الجيزة,123.42,205.13,94.71,0.5,142.19,29.972892,31.125483
2025-11-14T20:24:27.744429,مدينة نصر,67.77,112.5,79.24,0.61,83.48,30.067499,31.33013
2025-11-14T20:24:28.745692,وسط البلد,75.58,117.05,21.69,0.57,77.24,30.046115,31.235325
2025-11-14T20:24:29.747479,وسط البلد,131.3,213.92,93.74,1.11,148.58,30.045619,31.234756
2025-11-14T20:24:30.748855,الجيزة,71.34,106.26,72.57,0.86,82.06,29.9728,31.125236
2025-11-14T20:24:31.750509,الجيزة,33.11,61.01,67.97,0.49,48.45,29.973174,31.125815
2025-11-14T20:24:32.752206,التجمع الخامس,96.14,155.01,50.32,1.16,104.64,30.020249,31.499113
2025-11-14T20:24:33.753693,مدينة نصر,80.87,130.09,84.73,0.93,96.41,30.067132,31.329922
2025-11-14T20:24:34.755073,وسط البلد,93.13,156.22,91.55,0.34,111.74,30.045325,31.234689
2025-11-14T20:24:35.756669,التجمع الخامس,136.79,215.0,35.02,0.92,139.9,30.02133,31.498286
2025-11-14T20:24:36.758361,مدينة نصر,111.39,178.55,58.2,1.18,120.9,30.067439,31.329959
2025-11-14T20:24:37.759895,الجيزة,126.12,209.01,67.56,0.71,139.28,29.972877,31.125331
2025-11-14T20:24:38.761302,التجمع الخامس,91.71,145.83,98.18,0.78,109.24,30.020937,31.498619
2025-11-14T20:24:39.762560,مدينة نصر,101.11,166.19,50.82,0.76,110.58,30.067134,31.330297
2025-11-14T20:24:40.764484,وسط البلد,85.42,129.12,93.63,0.82,100.17,30.046066,31.234681
2025-11-14T20:24:41.766528,الجيزة,97.19,153.51,90.19,0.47,112.69,29.97324,31.125633
2025-11-14T20:24:42.768175,مدينة نصر,67.98,104.44,63.06,0.87,77.94,30.067453,31.330324
2025-11-14T20:24:43.769768,الجيزة,69.18,107.0,41.75,0.71,75.04,29.973324,31.125742
2025-11-14T20:24:44.771091,التجمع الخامس,103.98,167.78,25.75,0.58,107.47,30.020569,31.49882
2025-11-14T20:24:45.773257,التجمع الخامس,83.82,129.13,58.84,0.31,92.42,30.020986,31.499198
2025-11-14T20:24:46.774801,الجيزة,124.76,194.95,45.56,1.2,129.98,29.973268,31.126552
2025-11-14T20:24:47.776402,الجيزة,62.12,104.32,40.6,0.33,70.47,29.97285,31.126486
2025-11-14T20:24:48.778111,وسط البلد,53.18,79.66,75.94,0.37,65.68,30.045787,31.235293
2025-11-14T20:24:49.779669,الجيزة,90.8,152.23,35.48,0.71,98.16,29.973277,31.125375
2025-11-14T20:24:50.781545,الجيزة,68.27,114.96,45.09,0.48,77.64,29.972358,31.125641
2025-11-14T20:24:51.783295,مدينة نصر,116.24,188.57,42.59,0.56,123.21,30.067454,31.330007
2025-11-14T20:24:52.785174,المعادي,48.21,67.08,93.14,0.64,62.86,29.974471,31.254376
2025-11-14T20:24:53.786794,الجيزة,140.29,225.58,82.01,1.12,154.22,29.972998,31.126796
2025-11-14T20:24:54.788536,التجمع الخامس,91.22,146.63,31.89,0.68,95.98,30.0203,31.499023
2025-11-14T20:24:55.790202,الجيزة,89.27,144.41,61.15,0.74,100.19,29.972477,31.126036
2025-11-14T20:24:56.792124,وسط البلد,68.94,114.05,27.15,0.34,74.11,30.046564,31.234458
2025-11-14T20:24:57.793510,التجمع الخامس,55.27,96.07,63.9,0.53,69.24,30.021187,31.498812
2025-11-14T20:24:58.795074,المعادي,56.45,94.99,52.25,0.76,67.17,29.97478,31.254827
2025-11-14T20:24:59.796270,التجمع الخامس,93.56,153.48,55.5,0.83,103.92,30.021096,31.49919
2025-11-14T20:25:00.797800,مدينة نصر,131.97,211.81,94.34,0.8,148.39,30.06675,31.330545
2025-11-14T20:25:01.799148,المعادي,91.15,147.57,81.7,0.53,106.19,29.975695,31.255117
2025-11-14T20:25:02.800397,المعادي,114.76,189.06,90.65,0.42,132.23,29.974676,31.254826
2025-11-14T20:25:03.801507,المعادي,44.84,78.72,61.93,1.16,58.42,29.975025,31.254246
2025-11-14T20:25:04.802540,وسط البلد,37.27,49.09,82.38,1.08,49.84,30.045964,31.234849
2025-11-14T20:25:05.804443,وسط البلد,93.07,143.99,41.9,0.83,98.11,30.046241,31.235357
2025-11-14T20:25:06.805783,المعادي,57.48,85.29,57.67,0.93,65.86,29.975339,31.255008
2025-11-14T20:25:07.807603,التجمع الخامس,48.02,83.59,82.16,0.92,65.52,30.021033,31.49849
2025-11-14T20:25:08.809077,مدينة نصر,117.38,180.68,93.26,0.49,131.55,30.066298,31.330138
2025-11-14T20:25:09.810344,الجيزة,55.27,85.74,98.3,0.86,73.02,29.973387,31.125375
2025-11-14T20:25:10.811398,وسط البلد,44.22,75.21,98.72,0.38,64.42,30.045568,31.235518
2025-11-14T20:25:11.813332,التجمع الخامس,100.0,157.15,111.93,0.93,119.53,30.020715,31.498999
2025-11-14T20:25:12.814722,التجمع الخامس,112.59,180.41,51.84,0.66,120.79,30.020551,31.498747
2025-11-14T20:25:13.816468,الجيزة,132.04,208.24,104.42,0.35,149.38,29.972989,31.126338
2025-11-14T20:25:14.817942,التجمع الخامس,77.9,124.61,32.7,0.98,82.87,30.020981,31.498434
2025-11-14T20:25:15.819528,المعادي,110.36,164.23,32.37,0.41,110.92,29.975302,31.255716
2025-11-14T20:25:16.821076,التجمع الخامس,139.72,220.49,34.32,0.79,142.87,30.021531,31.499087
2025-11-14T20:25:17.822827,المعادي,125.22,209.97,52.14,0.71,136.03,29.975126,31.255072
2025-11-14T20:25:18.824123,التجمع الخامس,55.77,91.05,46.06,0.58,64.41,30.020342,31.499102
2025-11-14T20:25:19.825256,المعادي,126.45,206.65,72.83,0.44,139.78,29.975257,31.255523
2025-11-14T20:25:20.826950,الجيزة,114.18,176.26,37.48,0.42,117.46,29.973451,31.126026
2025-11-14T20:25:21.828210,التجمع الخامس,140.21,221.79,45.71,0.75,145.78,30.02151,31.499381
2025-11-14T20:25:22.829746,التجمع الخامس,46.69,69.02,34.32,0.45,50.91,30.021505,31.499006
2025-11-14T20:25:23.831752,الجيزة,121.64,188.2,84.09,0.67,134.1,29.972206,31.126328
2025-11-14T20:25:24.833526,التجمع الخامس,61.09,94.73,40.77,1.07,67.12,30.02113,31.499277
2025-11-14T20:25:25.835129,وسط البلد,80.67,124.91,57.3,0.34,89.27,30.046459,31.234825
2025-11-14T20:25:26.836742,مدينة نصر,42.43,73.2,70.17,0.98,57.21,30.067158,31.329929
2025-11-14T20:25:27.838664,مدينة نصر,73.39,114.12,26.48,0.36,76.23,30.067091,31.330331
2025-11-14T20:25:28.840549,مدينة نصر,58.8,99.89,61.69,0.39,71.71,30.067616,31.330105
2025-11-14T20:25:29.842432,المعادي,72.25,119.41,76.44,1.16,87.24,29.974963,31.255166
2025-11-14T20:25:30.843984,وسط البلد,85.37,131.66,93.16,0.93,100.82,30.046011,31.234846
2025-11-14T20:25:31.845704,المعادي,81.53,142.24,70.72,0.6,97.58,29.974448,31.255456
2025-11-14T20:25:32.847796,المعادي,88.39,153.05,30.22,0.76,96.16,29.974707,31.255455
2025-11-14T20:25:33.849357,مدينة نصر,86.52,128.82,66.51,0.89,95.21,30.066321,31.329799
2025-11-14T20:25:34.851014,مدينة نصر,75.95,125.96,74.36,0.9,90.64,30.067584,31.32927
2025-11-14T20:25:35.852646,مدينة نصر,80.3,132.77,73.89,1.1,94.76,30.067673,31.32982
2025-11-14T20:25:36.854351,وسط البلد,123.32,193.54,42.2,0.36,128.16,30.04619,31.234436
2025-11-14T20:25:37.855942,مدينة نصر,62.49,105.55,73.54,0.9,77.62,30.067494,31.330226
2025-11-14T20:25:38.857762,مدينة نصر,50.63,75.31,80.02,0.99,63.91,30.067423,31.329391
2025-11-14T20:25:39.859533,الجيزة,108.22,177.58,74.09,0.53,122.2,29.972603,31.125412
2025-11-14T20:25:40.861236,مدينة نصر,71.01,120.24,58.69,1.17,83.32,30.066878,31.330343
2025-11-14T20:25:41.863084,وسط البلد,133.91,213.2,55.77,0.37,142.07,30.046338,31.234437
2025-11-14T20:25:42.864777,المعادي,39.48,65.36,93.73,0.96,58.1,29.97444,31.255747
2025-11-14T20:25:43.866352,التجمع الخامس,93.82,143.15,97.38,1.05,109.33,30.021079,31.499071
2025-11-14T20:25:44.867787,المعادي,73.5,119.63,62.94,0.47,85.23,29.974777,31.255372
2025-11-14T20:25:45.869852,التجمع الخامس,66.19,100.94,21.7,1.04,67.72,30.021303,31.498826
2025-11-14T20:25:46.871122,التجمع الخامس,108.04,168.31,91.44,0.56,122.8,30.02066,31.498792
2025-11-14T20:25:47.872645,التجمع الخامس,117.21,175.07,48.59,1.18,120.84,30.021152,31.499798
2025-11-14T20:25:48.874135,وسط البلد,18.02,31.47,36.24,1.09,25.7,30.045541,31.234429
2025-11-14T20:25:49.875821,وسط البلد,136.63,233.93,57.16,0.9,149.92,30.046237,31.235608
2025-11-14T20:25:50.877339,التجمع الخامس,82.94,137.57,68.97,0.34,96.54,30.021092,31.499032
2025-11-14T20:25:51.878669,وسط البلد,86.79,147.69,63.88,0.66,100.48,30.046209,31.235329
2025-11-14T20:25:52.879640,مدينة نصر,56.65,99.27,34.01,0.4,64.91,30.066945,31.330295
2025-11-14T20:25:53.881133,الجيزة,85.87,148.05,36.37,1.09,94.62,29.973539,31.126081
2025-11-14T20:25:54.882828,التجمع الخامس,55.29,85.17,86.63,0.76,70.52,30.021696,31.498912
2025-11-14T20:25:55.884490,الجيزة,133.24,202.51,63.97,0.93,140.17,29.973279,31.12638
2025-11-14T20:25:56.885982,الجيزة,141.79,229.07,100.1,1.02,159.64,29.972391,31.125736
2025-11-14T20:25:57.887257,المعادي,78.1,138.07,45.47,0.81,89.56,29.974397,31.254701
2025-11-14T20:25:58.889098,الجيزة,61.22,88.57,50.3,1.04,67.24,29.97366,31.125949
2025-11-14T20:25:59.890701,وسط البلد,57.82,82.88,35.92,0.99,60.96,30.04571,31.235673
2025-11-14T20:26:00.892416,وسط البلد,57.24,83.54,59.78,0.71,65.64,30.046239,31.235243
2025-11-14T20:26:01.893952,وسط البلد,136.74,230.38,81.98,0.7,153.88,30.045406,31.235263
2025-11-14T20:26:02.895474,مدينة نصر,67.9,110.82,83.57,0.31,83.91,30.066766,31.330011
2025-11-14T20:26:03.897109,المعادي,59.82,103.86,93.63,0.73,79.8,29.975736,31.254705
2025-11-14T20:26:04.898689,مدينة نصر,112.36,177.85,39.69,0.73,117.48,30.066657,31.330735
2025-11-14T20:26:05.900389,الجيزة,87.74,138.5,89.13,0.63,103.24,29.972388,31.126279
2025-11-14T20:26:06.902265,الجيزة,55.23,96.41,35.64,0.65,63.66,29.97286,31.125667
2025-11-14T20:26:07.903749,الجيزة,60.51,100.41,55.49,0.57,71.48,29.972381,31.126725
2025-11-14T20:26:08.905470,مدينة نصر,144.29,223.64,83.31,1.0,155.9,30.067481,31.33052
2025-11-14T20:26:09.907006,الجيزة,88.35,147.39,27.05,1.11,93.8,29.972261,31.125791
2025-11-14T20:26:10.908647,وسط البلد,128.93,204.71,91.95,0.43,144.27,30.046425,31.23505
2025-11-14T20:26:11.909846,وسط البلد,119.58,195.42,40.43,0.35,126.5,30.04531,31.235325
2025-11-14T20:26:12.911471,الجيزة,96.09,147.78,71.11,0.3,106.6,29.973013,31.125521
2025-11-14T20:26:13.912620,المعادي,42.7,77.96,59.48,0.67,56.63,29.974733,31.254287
2025-11-14T20:26:14.914238,الجيزة,127.58,198.27,44.91,0.65,132.25,29.973047,31.125637
2025-11-14T20:26:15.915763,الجيزة,54.05,78.4,60.31,0.48,62.61,29.972585,31.125708
2025-11-14T20:26:16.917212,الجيزة,93.79,149.69,50.95,1.12,101.99,29.973447,31.126293
2025-11-14T20:26:17.918228,التجمع الخامس,70.43,113.8,23.98,0.57,74.15,30.020499,31.499351
2025-11-14T20:26:18.919631,المعادي,90.52,146.13,86.28,0.97,106.36,29.974742,31.254365
2025-11-14T20:26:19.921592,الجيزة,101.39,167.52,54.03,0.54,111.76,29.972495,31.126056
2025-11-14T20:26:20.923571,وسط البلد,98.18,156.82,31.69,0.82,102.48,30.046395,31.234822
2025-11-14T20:26:21.925731,مدينة نصر,114.77,181.38,88.79,0.64,129.56,30.067152,31.329919
2025-11-14T20:26:22.927448,مدينة نصر,44.03,73.73,62.68,1.08,56.67,30.067474,31.330301
2025-11-14T20:26:23.929223,المعادي,104.2,154.2,48.72,1.18,108.1,29.975377,31.254371
2025-11-14T20:26:24.930601,مدينة نصر,68.11,110.52,54.69,0.71,78.15,30.067291,31.330314
2025-11-14T20:26:25.931768,مدينة نصر,91.96,155.49,80.92,0.73,108.81,30.067745,31.330396
2025-11-14T20:26:26.933463,الجيزة,94.5,159.73,91.82,1.12,113.53,29.972263,31.126568
2025-11-14T20:26:27.934955,الجيزة,58.2,87.17,98.19,1.03,74.89,29.972966,31.126399
2025-11-14T20:26:28.936603,مدينة نصر,119.4,195.05,58.59,0.4,129.93,30.06657,31.330078
2025-11-14T20:26:29.938380,المعادي,121.39,192.99,83.75,0.3,135.34,29.974445,31.254231
2025-11-14T20:26:30.939909,المعادي,117.5,187.06,50.36,1.03,124.94,29.975682,31.254643
2025-11-14T20:26:31.941942,الجيزة,143.68,233.97,49.64,0.47,151.96,29.972866,31.125569
2025-11-14T20:26:32.943443,وسط البلد,111.6,174.1,45.57,0.34,117.15,30.046617,31.235146
2025-11-14T20:26:33.944663,وسط البلد,137.73,215.73,41.57,0.7,141.9,30.045462,31.23561
2025-11-14T20:26:34.946393,التجمع الخامس,94.37,152.39,64.1,0.98,105.72,30.021136,31.498328
2025-11-14T20:26:35.948119,التجمع الخامس,121.61,185.35,80.25,0.32,132.46,30.020439,31.498386
2025-11-14T20:26:36.949605,المعادي,101.43,169.01,72.04,0.83,115.83,29.974718,31.254516
2025-11-14T20:26:37.951613,مدينة نصر,134.93,210.92,96.49,0.55,150.04,30.067057,31.329628
2025-11-14T20:26:38.953193,الجيزة,62.68,110.65,87.16,0.33,81.97,29.97244,31.125778
2025-11-14T20:26:39.954722,الجيزة,55.64,87.24,29.78,0.92,59.95,29.973537,31.126619
2025-11-14T20:26:40.956060,وسط البلد,124.66,188.1,46.58,0.86,128.08,30.046364,31.234879
2025-11-14T20:26:41.957712,الجيزة,38.89,50.6,72.32,0.48,49.09,29.973071,31.12642
2025-11-14T20:26:42.958950,وسط البلد,91.68,146.46,51.12,0.8,100.0,30.04663,31.234948
2025-11-14T20:26:43.960454,المعادي,148.38,239.87,44.31,0.73,155.01,29.974887,31.254656
2025-11-14T20:26:44.962885,وسط البلد,91.56,144.17,79.06,0.83,104.84,30.045446,31.234286
2025-11-14T20:26:45.964135,التجمع الخامس,65.61,105.76,89.75,1.09,82.48,30.021014,31.49856
2025-11-14T20:26:46.965638,التجمع الخامس,137.14,227.36,56.13,0.64,148.0,30.021027,31.499691
2025-11-14T20:26:47.966745,مدينة نصر,131.43,210.78,66.34,0.84,142.22,30.067437,31.329557
2025-11-14T20:26:48.968572,المعادي,60.34,99.33,54.78,0.31,70.93,29.975612,31.25432
2025-11-14T20:26:49.970215,وسط البلد,51.66,89.09,41.57,1.02,60.87,30.046169,31.234816
2025-11-14T20:26:50.971545,المعادي,123.45,195.32,63.87,1.11,133.1,29.974726,31.254612
2025-11-14T20:26:51.973925,وسط البلد,111.25,182.02,85.21,0.31,127.28,30.045732,31.23472
2025-11-14T20:26:52.975132,الجيزة,113.0,176.31,59.13,0.94,121.21,29.973197,31.126001
2025-11-14T20:26:53.976700,مدينة نصر,37.31,60.22,33.38,1.04,43.4,30.0675,31.330125
2025-11-14T20:26:54.978038,المعادي,34.39,41.03,89.81,0.45,47.47,29.97579,31.255382
2025-11-14T20:26:55.979291,المعادي,60.43,93.39,21.77,0.85,62.59,29.974657,31.255625
2025-11-14T20:26:56.980560,المعادي,29.81,46.92,36.43,0.73,36.26,29.975054,31.255159
2025-11-14T20:26:57.981803,المعادي,129.34,206.15,95.37,0.31,145.58,29.974914,31.255738
2025-11-14T20:26:58.983735,مدينة نصر,110.58,179.73,78.23,1.04,124.86,30.066494,31.329965
2025-11-14T20:26:59.985145,مدينة نصر,66.79,107.7,90.54,0.85,83.81,30.067484,31.330789
2025-11-14T20:27:00.986607,مدينة نصر,75.38,116.36,27.28,0.78,78.06,30.067205,31.329207
2025-11-14T20:27:01.987950,الجيزة,37.99,65.69,65.0,0.8,51.7,29.97317,31.126268
2025-11-14T20:27:02.989832,وسط البلد,128.25,208.89,82.36,0.84,143.27,30.045811,31.234789
2025-11-14T20:27:03.991173,المعادي,58.72,94.6,53.63,0.64,68.47,29.975024,31.254227
2025-11-14T20:27:04.992861,وسط البلد,91.94,149.71,72.45,1.04,105.37,30.045679,31.234654
2025-11-14T20:27:05.994339,وسط البلد,99.61,164.16,75.64,0.37,114.18,30.045751,31.234214
2025-11-14T20:27:06.995763,التجمع الخامس,57.15,97.47,50.25,0.44,67.86,30.020431,31.499363
2025-11-14T20:27:07.997224,الجيزة,109.73,174.16,57.47,0.95,118.61,29.972941,31.126606
2025-11-14T20:27:08.998428,وسط البلد,107.08,171.57,96.01,1.07,124.21,30.046166,31.234742
2025-11-14T20:27:10.000435,الجيزة,64.14,99.22,86.48,0.75,79.13,29.973247,31.126188
2025-11-14T20:27:11.002760,التجمع الخامس,63.67,102.7,30.52,0.43,68.75,30.021539,31.498597
2025-11-14T20:27:12.004312,وسط البلد,118.94,187.17,22.58,1.07,120.14,30.046373,31.235535
2025-11-14T20:27:13.006409,المعادي,92.63,147.47,43.5,0.51,99.26,29.975331,31.255323
2025-11-14T20:27:14.007949,مدينة نصر,86.57,135.83,56.93,1.05,95.42,30.067038,31.329725
2025-11-14T20:27:15.009614,وسط البلد,67.0,94.21,72.53,0.56,76.27,30.045674,31.235629
2025-11-14T20:27:16.010998,المعادي,59.15,104.94,64.19,0.9,73.89,29.975065,31.255735
2025-11-14T20:27:17.012860,الجيزة,132.85,210.13,42.94,0.39,138.05,29.973118,31.126198
2025-11-14T20:27:18.014229,المعادي,65.19,103.8,55.04,0.32,74.74,29.974565,31.254929
2025-11-14T20:27:19.015468,مدينة نصر,103.27,172.4,38.22,0.32,111.0,30.06623,31.329349
2025-11-14T20:27:20.016831,مدينة نصر,99.51,155.88,29.26,0.83,102.37,30.066875,31.330683
2025-11-14T20:27:21.018757,المعادي,40.2,63.44,57.43,1.17,50.62,29.974768,31.254808
2025-11-14T20:27:22.020528,التجمع الخامس,137.19,212.6,73.66,0.63,147.11,30.020955,31.498436
2025-11-14T20:27:23.022204,الجيزة,49.33,78.18,67.95,0.59,61.71,29.973645,31.125825
2025-11-14T20:27:24.023735,المعادي,144.31,227.38,48.49,0.6,150.07,29.974887,31.2553
2025-11-14T20:27:25.025438,التجمع الخامس,124.4,195.22,57.81,0.75,132.33,30.020288,31.499194
2025-11-14T20:27:26.027176,المعادي,118.75,189.98,80.76,1.08,132.52,29.97549,31.255458
2025-11-14T20:27:27.028833,التجمع الخامس,132.59,205.5,48.49,0.48,137.65,30.020998,31.499333
2025-11-14T20:27:28.030370,مدينة نصر,94.88,147.38,60.88,1.09,103.83,30.067281,31.33011
2025-11-14T20:27:29.031742,وسط البلد,56.75,84.68,59.13,0.56,65.6,30.045976,31.235512
2025-11-14T20:27:30.033617,التجمع الخامس,99.03,167.54,79.61,1.11,115.7,30.02115,31.499493
2025-11-14T20:27:31.034962,المعادي,28.71,49.97,17.51,0.78,32.85,29.975506,31.254746
2025-11-14T20:27:32.036429,وسط البلد,108.98,166.15,37.4,0.74,111.81,30.045266,31.235251
2025-11-14T20:27:33.038095,المعادي,45.4,69.12,90.91,0.34,61.62,29.974321,31.254545
2025-11-14T20:27:34.039605,المعادي,58.59,103.74,34.44,1.0,67.31,29.975064,31.255625
2025-11-14T20:27:35.041099,وسط البلد,125.0,205.02,76.76,1.08,139.36,30.046067,31.234279
2025-11-14T20:27:36.042891,وسط البلد,69.06,106.59,48.47,0.57,76.2,30.046016,31.235404
2025-11-14T20:27:37.044730,وسط البلد,40.52,72.78,26.94,0.97,47.48,30.045831,31.235184
2025-11-14T20:27:38.046336,الجيزة,44.28,64.22,88.65,0.67,59.14,29.972577,31.125624
2025-11-14T20:27:39.048071,وسط البلد,116.21,185.76,94.39,0.74,132.71,30.045838,31.235595
2025-11-14T20:27:40.049868,وسط البلد,68.4,103.84,35.7,1.04,72.49,30.046675,31.235421
2025-11-14T20:27:41.051658,التجمع الخامس,67.01,102.29,66.57,0.32,77.51,30.020866,31.498539
2025-11-14T20:27:42.053714,مدينة نصر,126.29,204.81,79.02,0.66,140.39,30.066323,31.330162
2025-11-14T20:27:43.055348,مدينة نصر,89.82,144.74,74.4,0.82,103.21,30.067202,31.329227
2025-11-14T20:27:44.057080,وسط البلد,101.37,162.34,43.12,1.16,108.01,30.045531,31.235664
2025-11-14T20:27:45.058711,التجمع الخامس,120.78,203.17,93.72,0.91,140.08,30.021272,31.499083
2025-11-14T20:27:46.060233,المعادي,31.19,51.38,17.85,0.68,34.58,29.974905,31.255044
2025-11-14T20:27:47.062337,التجمع الخامس,85.41,136.81,79.07,0.47,99.56,30.020813,31.499759
2025-11-14T20:27:48.063671,مدينة نصر,110.16,177.94,59.03,0.44,120.27,30.067689,31.330671
2025-11-14T20:27:49.065303,التجمع الخامس,78.99,126.47,82.53,1.17,93.94,30.021726,31.498458
2025-11-14T20:27:50.066821,المعادي,79.27,138.13,40.36,0.43,89.15,29.974471,31.254313
2025-11-14T20:27:51.068316,التجمع الخامس,136.37,217.74,81.97,0.73,149.9,30.021493,31.499134
2025-11-14T20:27:52.069770,المعادي,53.22,87.48,75.57,0.89,67.97,29.974206,31.254648
2025-11-14T20:27:53.071762,مدينة نصر,49.39,79.3,48.09,0.77,58.1,30.066557,31.329672
2025-11-14T20:27:54.073411,مدينة نصر,104.24,166.48,87.59,0.91,119.58,30.06629,31.330029
2025-11-14T20:27:55.075111,التجمع الخامس,46.94,78.7,93.96,0.83,65.87,30.021446,31.499058
2025-11-14T20:27:56.076685,مدينة نصر,127.69,195.16,43.91,0.51,131.18,30.066494,31.329381
2025-11-14T20:27:57.078136,المعادي,144.74,227.09,79.86,1.12,156.47,29.974555,31.255445
2025-11-14T20:27:58.079780,الجيزة,64.02,100.23,78.6,0.72,77.8,29.972688,31.12579
2025-11-14T20:27:59.081768,الجيزة,112.25,186.05,65.34,0.32,125.01,29.97352,31.126253
2025-11-14T20:28:00.084015,وسط البلد,69.93,112.07,29.12,0.65,74.41,30.045771,31.235314
2025-11-14T20:28:01.085548,المعادي,66.69,108.13,53.13,0.82,76.41,29.974704,31.255542
2025-11-14T20:28:02.087354,التجمع الخامس,126.83,210.28,61.96,0.85,138.89,30.020934,31.499175
2025-11-14T20:28:03.088445,الجيزة,118.97,187.56,44.2,0.92,124.59,29.973386,31.126287
2025-11-14T20:28:04.090130,مدينة نصر,59.36,103.77,53.02,0.7,71.42,30.067248,31.329503
2025-11-14T20:28:05.091570,المعادي,64.57,96.66,35.71,0.41,68.43,29.974315,31.25536
2025-11-14T20:28:06.093070,وسط البلد,83.69,132.67,96.1,0.81,100.87,30.045917,31.235746
2025-11-14T20:28:07.094434,الجيزة,103.76,149.34,75.23,0.56,111.72,29.97334,31.125879
2025-11-14T20:28:08.095758,مدينة نصر,51.06,83.5,78.38,1.13,66.26,30.06709,31.329843
2025-11-14T20:28:09.097047,المعادي,95.46,151.79,29.06,0.42,99.08,29.974777,31.255521
2025-11-14T20:28:10.098624,مدينة نصر,132.93,206.6,82.49,0.52,144.95,30.066535,31.329957
2025-11-14T20:28:11.100433,التجمع الخامس,62.65,100.69,86.01,1.02,78.74,30.021394,31.498697
2025-11-14T20:28:12.101801,وسط البلد,83.05,133.12,58.54,1.18,93.17,30.046091,31.235297
2025-11-14T20:28:13.103403,الجيزة,114.6,177.93,44.04,0.56,119.49,29.973472,31.126464
2025-11-14T20:28:14.104790,التجمع الخامس,54.15,88.22,85.95,0.67,70.73,30.021174,31.499784
2025-11-14T20:28:15.106376,وسط البلد,52.67,93.49,61.43,0.86,66.67,30.04605,31.234905
2025-11-14T20:28:16.107861,وسط البلد,92.94,140.1,37.7,0.66,96.04,30.045481,31.234695
2025-11-14T20:28:17.109602,التجمع الخامس,87.38,131.69,75.92,0.48,98.38,30.020852,31.498314
2025-11-14T20:28:18.111061,التجمع الخامس,41.86,78.62,32.45,1.01,51.0,30.021233,31.499548
2025-11-14T20:28:19.112444,المعادي,29.89,50.0,22.14,0.94,34.37,29.974906,31.254524
2025-11-14T20:28:20.113982,وسط البلد,115.36,180.83,61.34,0.86,124.2,30.045417,31.23518
2025-11-14T20:28:21.115714,مدينة نصر,109.83,185.59,53.45,0.9,121.28,30.067182,31.330726
2025-11-14T20:28:22.116988,التجمع الخامس,100.63,168.62,70.91,1.1,115.08,30.020655,31.499403
2025-11-14T20:28:23.118798,المعادي,99.2,148.21,59.35,0.41,105.93,29.974877,31.254273
2025-11-14T20:28:24.120588,الجيزة,105.02,167.7,42.4,1.19,111.3,29.972446,31.126458
2025-11-14T20:28:25.122420,وسط البلد,121.98,196.9,35.06,0.49,127.07,30.046784,31.234222
2025-11-14T20:28:26.124041,المعادي,113.48,171.0,87.23,1.0,125.48,29.974746,31.255665
2025-11-14T20:28:27.125579,الجيزة,113.7,176.24,40.02,0.69,117.72,29.973029,31.12658
