timestamp,road_id,road_name,cars_count,avg_speed_kmh,district,lat,lon
2025-11-14T20:24:59.796270,2,الهرم,55,37.24,الجيزة,29.973456,31.126352
2025-11-14T20:25:00.797800,2,الهرم,114,42.26,الجيزة,29.97375,31.126756
2025-11-14T20:25:01.799148,1,صلاح سالم,113,27.45,مدينة نصر,30.06721,31.33058
2025-11-14T20:25:02.800397,5,محور المشير/التجمع,92,25.19,التجمع الخامس,30.02142,31.498313
2025-11-14T20:25:03.801507,5,محور المشير/التجمع,139,23.93,التجمع الخامس,30.020895,31.499068
2025-11-14T20:25:04.802540,4,المعادي كورنيش,100,22.19,المعادي,29.974765,31.255061
2025-11-14T20:25:05.804443,3,كورنيش النيل,37,28.92,وسط البلد,30.045514,31.234523
2025-11-14T20:25:06.805783,4,المعادي كورنيش,137,38.35,المعادي,29.975072,31.255479
2025-11-14T20:25:07.807603,3,كورنيش النيل,164,24.02,وسط البلد,30.046217,31.234263
2025-11-14T20:25:08.809077,1,صلاح سالم,155,23.92,مدينة نصر,30.067492,31.329835
2025-11-14T20:25:09.810344,2,الهرم,152,30.04,الجيزة,29.973665,31.126375
2025-11-14T20:25:10.811398,3,كورنيش النيل,145,27.56,وسط البلد,30.045352,31.235509
2025-11-14T20:25:11.813332,3,كورنيش النيل,233,20.02,وسط البلد,30.045768,31.235661
2025-11-14T20:25:12.814722,5,محور المشير/التجمع,197,27.5,التجمع الخامس,30.02083,31.499103
2025-11-14T20:25:13.816468,4,المعادي كورنيش,180,19.01,المعادي,29.97579,31.254238
2025-11-14T20:25:14.817942,1,صلاح سالم,130,29.63,مدينة نصر,30.066786,31.330221
2025-11-14T20:25:15.819528,1,صلاح سالم,134,28.87,مدينة نصر,30.067274,31.329967
2025-11-14T20:25:16.821076,1,صلاح سالم,140,23.55,مدينة نصر,30.067356,31.32942
2025-11-14T20:25:17.822827,4,المعادي كورنيش,125,28.86,المعادي,29.974874,31.255609
2025-11-14T20:25:18.824123,3,كورنيش النيل,108,40.66,وسط البلد,30.04606,31.234347
2025-11-14T20:25:19.825256,3,كورنيش النيل,104,21.45,وسط البلد,30.046345,31.235282
2025-11-14T20:25:20.826950,1,صلاح سالم,89,33.91,مدينة نصر,30.066802,31.329285
2025-11-14T20:25:21.828210,5,محور المشير/التجمع,229,23.52,التجمع الخامس,30.020245,31.499309
2025-11-14T20:25:22.829746,4,المعادي كورنيش,147,26.43,المعادي,29.975783,31.254701
2025-11-14T20:25:23.831752,2,الهرم,128,13.04,الجيزة,29.973034,31.125967
2025-11-14T20:25:24.833526,1,صلاح سالم,116,29.75,مدينة نصر,30.06747,31.330157
2025-11-14T20:25:25.835129,2,الهرم,102,24.99,الجيزة,29.973137,31.126382
2025-11-14T20:25:26.836742,5,محور المشير/التجمع,85,40.21,التجمع الخامس,30.020551,31.49852
2025-11-14T20:25:27.838664,1,صلاح سالم,74,34.34,مدينة نصر,30.066225,31.330688
2025-11-14T20:25:28.840549,3,كورنيش النيل,159,36.26,وسط البلد,30.04535,31.235636
2025-11-14T20:25:29.842432,1,صلاح سالم,164,19.48,مدينة نصر,30.066318,31.329576
2025-11-14T20:25:30.843984,5,محور المشير/التجمع,150,41.13,التجمع الخامس,30.021323,31.499744
2025-11-14T20:25:31.845704,3,كورنيش النيل,150,13.33,وسط البلد,30.045787,31.234369
2025-11-14T20:25:32.847796,5,محور المشير/التجمع,116,32.16,التجمع الخامس,30.020759,31.49962
2025-11-14T20:25:33.849357,4,المعادي كورنيش,129,30.3,المعادي,29.974706,31.254282
2025-11-14T20:25:34.851014,5,محور المشير/التجمع,87,28.57,التجمع الخامس,30.021018,31.499202
2025-11-14T20:25:35.852646,1,صلاح سالم,83,38.94,مدينة نصر,30.067154,31.330669
2025-11-14T20:25:36.854351,2,الهرم,149,28.63,الجيزة,29.973481,31.125497
2025-11-14T20:25:37.855942,3,كورنيش النيل,164,37.2,وسط البلد,30.046291,31.235643
2025-11-14T20:25:38.857762,1,صلاح سالم,56,33.39,مدينة نصر,30.067181,31.330786
2025-11-14T20:25:39.859533,1,صلاح سالم,69,33.79,مدينة نصر,30.066945,31.330496
2025-11-14T20:25:40.861236,1,صلاح سالم,128,29.9,مدينة نصر,30.066757,31.330642
2025-11-14T20:25:41.863084,1,صلاح سالم,108,33.24,مدينة نصر,30.067294,31.329313
2025-11-14T20:25:42.864777,3,كورنيش النيل,163,25.88,وسط البلد,30.045972,31.235319
2025-11-14T20:25:43.866352,3,كورنيش النيل,126,21.96,وسط البلد,30.046645,31.234329
2025-11-14T20:25:44.867787,1,صلاح سالم,75,45.22,مدينة نصر,30.066297,31.330316
2025-11-14T20:25:45.869852,1,صلاح سالم,77,29.58,مدينة نصر,30.066581,31.330411
2025-11-14T20:25:46.871122,3,كورنيش النيل,127,35.09,وسط البلد,30.046002,31.235544
2025-11-14T20:25:47.872645,2,الهرم,185,28.12,الجيزة,29.973008,31.126373
2025-11-14T20:25:48.874135,1,صلاح سالم,38,36.3,مدينة نصر,30.067344,31.329402
2025-11-14T20:25:49.875821,3,كورنيش النيل,153,24.81,وسط البلد,30.045806,31.2347
2025-11-14T20:25:50.877339,5,محور المشير/التجمع,136,18.7,التجمع الخامس,30.021264,31.498719
2025-11-14T20:25:51.878669,1,صلاح سالم,170,12.31,مدينة نصر,30.067006,31.329213
2025-11-14T20:25:52.879640,1,صلاح سالم,149,31.1,مدينة نصر,30.066611,31.329469
2025-11-14T20:25:53.881133,2,الهرم,123,28.5,الجيزة,29.973572,31.125441
2025-11-14T20:25:54.882828,5,محور المشير/التجمع,187,41.54,التجمع الخامس,30.020936,31.499
2025-11-14T20:25:55.884490,2,الهرم,136,19.21,الجيزة,29.97332,31.126296
2025-11-14T20:25:56.885982,3,كورنيش النيل,164,22.68,وسط البلد,30.046082,31.235279
2025-11-14T20:25:57.887257,4,المعادي كورنيش,118,23.95,المعادي,29.975761,31.255607
2025-11-14T20:25:58.889098,5,محور المشير/التجمع,124,34.53,التجمع الخامس,30.020482,31.499108
2025-11-14T20:25:59.890701,5,محور المشير/التجمع,133,26.77,التجمع الخامس,30.020292,31.499083
2025-11-14T20:26:00.892416,1,صلاح سالم,94,31.14,مدينة نصر,30.066736,31.330622
2025-11-14T20:26:01.893952,1,صلاح سالم,75,39.5,مدينة نصر,30.066391,31.330085
2025-11-14T20:26:02.895474,5,محور المشير/التجمع,94,26.38,التجمع الخامس,30.021246,31.498769
2025-11-14T20:26:03.897109,1,صلاح سالم,187,21.73,مدينة نصر,30.066214,31.330539
2025-11-14T20:26:04.898689,5,محور المشير/التجمع,83,26.59,التجمع الخامس,30.021254,31.498527
2025-11-14T20:26:05.900389,1,صلاح سالم,164,26.41,مدينة نصر,30.066703,31.329844
2025-11-14T20:26:06.902265,1,صلاح سالم,60,48.47,مدينة نصر,30.067639,31.330682
2025-11-14T20:26:07.903749,4,المعادي كورنيش,169,25.18,المعادي,29.974845,31.255111
2025-11-14T20:26:08.905470,3,كورنيش النيل,146,33.74,وسط البلد,30.046791,31.235712
2025-11-14T20:26:09.907006,2,الهرم,68,27.32,الجيزة,29.973066,31.126472
2025-11-14T20:26:10.908647,3,كورنيش النيل,168,21.74,وسط البلد,30.046636,31.235479
2025-11-14T20:26:11.909846,3,كورنيش النيل,131,35.08,وسط البلد,30.046605,31.234496
2025-11-14T20:26:12.911471,5,محور المشير/التجمع,162,35.86,التجمع الخامس,30.020571,31.498641
2025-11-14T20:26:13.912620,3,كورنيش النيل,23,39.86,وسط البلد,30.04602,31.235663
2025-11-14T20:26:14.914238,1,صلاح سالم,87,41.58,مدينة نصر,30.066403,31.330539
2025-11-14T20:26:15.915763,1,صلاح سالم,84,30.14,مدينة نصر,30.067659,31.330446
2025-11-14T20:26:16.917212,5,محور المشير/التجمع,140,15.99,التجمع الخامس,30.021043,31.498264
2025-11-14T20:26:17.918228,3,كورنيش النيل,37,37.06,وسط البلد,30.045305,31.235525
2025-11-14T20:26:18.919631,4,المعادي كورنيش,137,23.03,المعادي,29.974917,31.254892
2025-11-14T20:26:19.921592,3,كورنيش النيل,102,28.86,وسط البلد,30.045348,31.234352
2025-11-14T20:26:20.923571,3,كورنيش النيل,72,35.03,وسط البلد,30.046526,31.235118
2025-11-14T20:26:21.925731,2,الهرم,104,32.92,الجيزة,29.972614,31.125275
2025-11-14T20:26:22.927448,1,صلاح سالم,127,30.57,مدينة نصر,30.067672,31.330724
2025-11-14T20:26:23.929223,1,صلاح سالم,118,20.06,مدينة نصر,30.067363,31.33028
2025-11-14T20:26:24.930601,5,محور المشير/التجمع,128,28.93,التجمع الخامس,30.020921,31.499453
2025-11-14T20:26:25.931768,1,صلاح سالم,140,38.04,مدينة نصر,30.066231,31.330688
2025-11-14T20:26:26.933463,5,محور المشير/التجمع,141,30.14,التجمع الخامس,30.020919,31.499261
2025-11-14T20:26:27.934955,1,صلاح سالم,152,28.64,مدينة نصر,30.06678,31.329684
2025-11-14T20:26:28.936603,2,الهرم,83,35.43,الجيزة,29.973397,31.125605
2025-11-14T20:26:29.938380,3,كورنيش النيل,154,21.45,وسط البلد,30.046683,31.234895
2025-11-14T20:26:30.939909,1,صلاح سالم,162,17.93,مدينة نصر,30.067155,31.330685
2025-11-14T20:26:31.941942,2,الهرم,149,30.24,الجيزة,29.972255,31.126223
2025-11-14T20:26:32.943443,1,صلاح سالم,184,32.79,مدينة نصر,30.066872,31.32985
2025-11-14T20:26:33.944663,2,الهرم,121,27.63,الجيزة,29.972391,31.126783
2025-11-14T20:26:34.946393,5,محور المشير/التجمع,98,45.77,التجمع الخامس,30.020652,31.499709
2025-11-14T20:26:35.948119,5,محور المشير/التجمع,177,15.37,التجمع الخامس,30.021539,31.498755
2025-11-14T20:26:36.949605,1,صلاح سالم,86,35.08,مدينة نصر,30.067147,31.32941
2025-11-14T20:26:37.951613,4,المعادي كورنيش,133,32.46,المعادي,29.975323,31.255216
2025-11-14T20:26:38.953193,4,المعادي كورنيش,145,25.17,المعادي,29.974715,31.255105
2025-11-14T20:26:39.954722,3,كورنيش النيل,114,34.09,وسط البلد,30.045443,31.234542
2025-11-14T20:26:40.956060,5,محور المشير/التجمع,138,31.94,التجمع الخامس,30.020825,31.498796
2025-11-14T20:26:41.957712,3,كورنيش النيل,94,26.67,وسط البلد,30.045573,31.234656
2025-11-14T20:26:42.958950,1,صلاح سالم,142,31.39,مدينة نصر,30.066932,31.329312
2025-11-14T20:26:43.960454,2,الهرم,168,11.54,الجيزة,29.972607,31.126617
2025-11-14T20:26:44.962885,1,صلاح سالم,203,34.66,مدينة نصر,30.06631,31.329814
2025-11-14T20:26:45.964135,3,كورنيش النيل,114,31.57,وسط البلد,30.045727,31.234839
2025-11-14T20:26:46.965638,2,الهرم,172,17.14,الجيزة,29.973221,31.126334
2025-11-14T20:26:47.966745,4,المعادي كورنيش,125,28.84,المعادي,29.974204,31.254907
2025-11-14T20:26:48.968572,5,محور المشير/التجمع,129,26.62,التجمع الخامس,30.021569,31.499011
2025-11-14T20:26:49.970215,1,صلاح سالم,139,7.68,مدينة نصر,30.06729,31.329273
2025-11-14T20:26:50.971545,5,محور المشير/التجمع,171,24.71,التجمع الخامس,30.020924,31.499058
2025-11-14T20:26:51.973925,3,كورنيش النيل,126,38.57,وسط البلد,30.045904,31.235056
2025-11-14T20:26:52.975132,3,كورنيش النيل,105,28.02,وسط البلد,30.046577,31.234997
2025-11-14T20:26:53.976700,3,كورنيش النيل,70,29.35,وسط البلد,30.045855,31.234805
2025-11-14T20:26:54.978038,3,كورنيش النيل,139,29.64,وسط البلد,30.045512,31.235121
2025-11-14T20:26:55.979291,3,كورنيش النيل,73,33.25,وسط البلد,30.04549,31.235114
2025-11-14T20:26:56.980560,3,كورنيش النيل,128,41.93,وسط البلد,30.046742,31.235569
2025-11-14T20:26:57.981803,5,محور المشير/التجمع,133,34.3,التجمع الخامس,30.021502,31.498469
2025-11-14T20:26:58.983735,5,محور المشير/التجمع,128,29.96,التجمع الخامس,30.020459,31.498625
2025-11-14T20:26:59.985145,3,كورنيش النيل,102,41.85,وسط البلد,30.045502,31.234308
2025-11-14T20:27:00.986607,5,محور المشير/التجمع,88,31.97,التجمع الخامس,30.021388,31.498652
2025-11-14T20:27:01.987950,3,كورنيش النيل,80,23.26,وسط البلد,30.045841,31.234847
2025-11-14T20:27:02.989832,4,المعادي كورنيش,57,31.53,المعادي,29.975613,31.254956
2025-11-14T20:27:03.991173,2,الهرم,176,22.11,الجيزة,29.972543,31.125738
2025-11-14T20:27:04.992861,3,كورنيش النيل,178,39.28,وسط البلد,30.045741,31.234604
2025-11-14T20:27:05.994339,5,محور المشير/التجمع,152,20.31,التجمع الخامس,30.020563,31.49952
2025-11-14T20:27:06.995763,2,الهرم,138,41.28,الجيزة,29.973289,31.125577
2025-11-14T20:27:07.997224,5,محور المشير/التجمع,89,29.95,التجمع الخامس,30.020851,31.498406
2025-11-14T20:27:08.998428,5,محور المشير/التجمع,168,11.08,التجمع الخامس,30.020499,31.499458
2025-11-14T20:27:10.000435,4,المعادي كورنيش,130,6.2,المعادي,29.975354,31.254689
2025-11-14T20:27:11.002760,5,محور المشير/التجمع,96,18.05,التجمع الخامس,30.020465,31.499413
2025-11-14T20:27:12.004312,1,صلاح سالم,78,41.05,مدينة نصر,30.067323,31.329842
2025-11-14T20:27:13.006409,3,كورنيش النيل,174,29.35,وسط البلد,30.045565,31.234364
2025-11-14T20:27:14.007949,4,المعادي كورنيش,127,23.11,المعادي,29.975188,31.255473
2025-11-14T20:27:15.009614,1,صلاح سالم,62,30.1,مدينة نصر,30.066706,31.329655
2025-11-14T20:27:16.010998,4,المعادي كورنيش,106,30.82,المعادي,29.97536,31.254702
2025-11-14T20:27:17.012860,2,الهرم,127,9.59,الجيزة,29.972984,31.125209
2025-11-14T20:27:18.014229,5,محور المشير/التجمع,126,23.94,التجمع الخامس,30.021204,31.498208
2025-11-14T20:27:19.015468,2,الهرم,28,41.52,الجيزة,29.972607,31.126747
2025-11-14T20:27:20.016831,1,صلاح سالم,96,36.34,مدينة نصر,30.066578,31.330524
2025-11-14T20:27:21.018757,2,الهرم,127,28.72,الجيزة,29.972255,31.126738
2025-11-14T20:27:22.020528,5,محور المشير/التجمع,197,28.02,التجمع الخامس,30.020247,31.499658
2025-11-14T20:27:23.022204,2,الهرم,156,32.12,الجيزة,29.972624,31.126713
2025-11-14T20:27:24.023735,3,كورنيش النيل,118,28.35,وسط البلد,30.045942,31.235322
2025-11-14T20:27:25.025438,3,كورنيش النيل,51,40.9,وسط البلد,30.046311,31.234546
2025-11-14T20:27:26.027176,4,المعادي كورنيش,102,35.85,المعادي,29.974795,31.255204
2025-11-14T20:27:27.028833,4,المعادي كورنيش,138,25.48,المعادي,29.97537,31.255262
2025-11-14T20:27:28.030370,5,محور المشير/التجمع,22,34.48,التجمع الخامس,30.020727,31.498344
2025-11-14T20:27:29.031742,2,الهرم,130,20.62,الجيزة,29.972947,31.125766
2025-11-14T20:27:30.033617,2,الهرم,118,34.57,الجيزة,29.972216,31.125271
2025-11-14T20:27:31.034962,4,المعادي كورنيش,49,33.22,المعادي,29.975114,31.254368
2025-11-14T20:27:32.036429,2,الهرم,168,32.86,الجيزة,29.973195,31.126347
2025-11-14T20:27:33.038095,2,الهرم,108,42.95,الجيزة,29.973643,31.126084
2025-11-14T20:27:34.039605,5,محور المشير/التجمع,153,33.46,التجمع الخامس,30.020301,31.499029
2025-11-14T20:27:35.041099,2,الهرم,127,20.65,الجيزة,29.972718,31.126775
2025-11-14T20:27:36.042891,2,الهرم,171,14.16,الجيزة,29.972216,31.126081
2025-11-14T20:27:37.044730,5,محور المشير/التجمع,102,23.79,التجمع الخامس,30.020926,31.498598
2025-11-14T20:27:38.046336,4,المعادي كورنيش,123,22.14,المعادي,29.974884,31.255594
2025-11-14T20:27:39.048071,4,المعادي كورنيش,125,33.2,المعادي,29.975211,31.25548
2025-11-14T20:27:40.049868,1,صلاح سالم,167,14.0,مدينة نصر,30.067491,31.329222
2025-11-14T20:27:41.051658,3,كورنيش النيل,166,24.5,وسط البلد,30.045951,31.234861
2025-11-14T20:27:42.053714,4,المعادي كورنيش,118,20.16,المعادي,29.975249,31.255454
2025-11-14T20:27:43.055348,2,الهرم,116,27.37,الجيزة,29.972829,31.12581
2025-11-14T20:27:44.057080,4,المعادي كورنيش,108,29.64,المعادي,29.975585,31.255236
2025-11-14T20:27:45.058711,1,صلاح سالم,236,18.36,مدينة نصر,30.067597,31.330672
2025-11-14T20:27:46.060233,5,محور المشير/التجمع,35,34.91,التجمع الخامس,30.021182,31.498747
2025-11-14T20:27:47.062337,4,المعادي كورنيش,66,28.69,المعادي,29.97434,31.255096
2025-11-14T20:27:48.063671,4,المعادي كورنيش,63,38.66,المعادي,29.974618,31.255056
2025-11-14T20:27:49.065303,3,كورنيش النيل,121,31.28,وسط البلد,30.045898,31.234747
2025-11-14T20:27:50.066821,1,صلاح سالم,159,20.67,مدينة نصر,30.066556,31.329898
2025-11-14T20:27:51.068316,3,كورنيش النيل,184,23.71,وسط البلد,30.045333,31.235123
2025-11-14T20:27:52.069770,1,صلاح سالم,102,24.18,مدينة نصر,30.067034,31.329312
2025-11-14T20:27:53.071762,3,كورنيش النيل,39,46.34,وسط البلد,30.045662,31.235757
2025-11-14T20:27:54.073411,5,محور المشير/التجمع,97,24.51,التجمع الخامس,30.020537,31.498475
2025-11-14T20:27:55.075111,5,محور المشير/التجمع,96,24.23,التجمع الخامس,30.021595,31.498235
2025-11-14T20:27:56.076685,4,المعادي كورنيش,141,26.91,المعادي,29.974589,31.255352
2025-11-14T20:27:57.078136,3,كورنيش النيل,128,27.93,وسط البلد,30.046464,31.234975
2025-11-14T20:27:58.079780,1,صلاح سالم,139,15.52,مدينة نصر,30.066834,31.329305
2025-11-14T20:27:59.081768,1,صلاح سالم,110,37.45,مدينة نصر,30.066625,31.330343
2025-11-14T20:28:00.084015,3,كورنيش النيل,75,18.59,وسط البلد,30.045505,31.234548
2025-11-14T20:28:01.085548,4,المعادي كورنيش,158,31.3,المعادي,29.974255,31.254976
2025-11-14T20:28:02.087354,1,صلاح سالم,164,23.9,مدينة نصر,30.06726,31.329455
2025-11-14T20:28:03.088445,1,صلاح سالم,171,30.85,مدينة نصر,30.066322,31.32993
2025-11-14T20:28:04.090130,2,الهرم,186,28.67,الجيزة,29.972474,31.125519
2025-11-14T20:28:05.091570,3,كورنيش النيل,112,30.33,وسط البلد,30.046226,31.234749
2025-11-14T20:28:06.093070,4,المعادي كورنيش,134,35.88,المعادي,29.974789,31.255106
2025-11-14T20:28:07.094434,1,صلاح سالم,84,20.03,مدينة نصر,30.067187,31.329457
2025-11-14T20:28:08.095758,2,الهرم,145,25.4,الجيزة,29.972924,31.125941
2025-11-14T20:28:09.097047,4,المعادي كورنيش,110,27.21,المعادي,29.974712,31.254585
2025-11-14T20:28:10.098624,1,صلاح سالم,173,23.74,مدينة نصر,30.066718,31.330739
2025-11-14T20:28:11.100433,4,المعادي كورنيش,79,48.42,المعادي,29.974852,31.254736
2025-11-14T20:28:12.101801,2,الهرم,109,39.33,الجيزة,29.972864,31.126189
2025-11-14T20:28:13.103403,3,كورنيش النيل,174,27.66,وسط البلد,30.046491,31.234782
2025-11-14T20:28:14.104790,4,المعادي كورنيش,105,42.02,المعادي,29.974882,31.254517
2025-11-14T20:28:15.106376,3,كورنيش النيل,96,21.58,وسط البلد,30.045279,31.234988
2025-11-14T20:28:16.107861,1,صلاح سالم,67,39.04,مدينة نصر,30.066921,31.329631
2025-11-14T20:28:17.109602,2,الهرم,112,39.44,الجيزة,29.97324,31.126726
2025-11-14T20:28:18.111061,5,محور المشير/التجمع,93,28.62,التجمع الخامس,30.020702,31.498429
2025-11-14T20:28:19.112444,5,محور المشير/التجمع,62,32.35,التجمع الخامس,30.021519,31.499345
2025-11-14T20:28:20.113982,2,الهرم,110,37.96,الجيزة,29.972761,31.125296
2025-11-14T20:28:21.115714,2,الهرم,225,25.5,الجيزة,29.972742,31.125789
2025-11-14T20:28:22.116988,1,صلاح سالم,27,38.28,مدينة نصر,30.06756,31.329221
2025-11-14T20:28:23.118798,4,المعادي كورنيش,125,21.12,المعادي,29.974368,31.255537
2025-11-14T20:28:24.120588,1,صلاح سالم,167,17.44,مدينة نصر,30.066942,31.329733
2025-11-14T20:28:25.122420,5,محور المشير/التجمع,60,28.43,التجمع الخامس,30.020551,31.498466
2025-11-14T20:28:26.124041,5,محور المشير/التجمع,251,11.06,التجمع الخامس,30.020949,31.499445
2025-11-14T20:28:27.125579,1,صلاح سالم,95,37.98,مدينة نصر,30.066412,31.330159
2025-11-14T20:28:28.127211,2,الهرم,82,29.44,الجيزة,29.973383,31.126645
2025-11-14T20:28:29.128626,3,كورنيش النيل,162,26.58,وسط البلد,30.045622,31.234235
2025-11-14T20:28:30.130580,1,صلاح سالم,88,37.02,مدينة نصر,30.066779,31.329491
2025-11-14T20:28:31.132389,4,المعادي كورنيش,95,24.17,المعادي,29.975446,31.254986
2025-11-14T20:28:32.134498,4,المعادي كورنيش,124,45.9,المعادي,29.975428,31.255381
2025-11-14T20:28:33.136081,3,كورنيش النيل,93,31.37,وسط البلد,30.045443,31.235755
2025-11-14T20:28:34.137599,2,الهرم,150,35.05,الجيزة,29.973632,31.126044
2025-11-14T20:28:35.139159,5,محور المشير/التجمع,142,29.6,التجمع الخامس,30.020517,31.499533
2025-11-14T20:28:36.140860,5,محور المشير/التجمع,60,37.69,التجمع الخامس,30.021394,31.498447
2025-11-14T20:28:37.142507,2,الهرم,77,21.14,الجيزة,29.973604,31.125523
2025-11-14T20:28:38.144096,4,المعادي كورنيش,175,11.19,المعادي,29.974365,31.254205
2025-11-14T20:28:39.145452,3,كورنيش النيل,171,31.57,وسط البلد,30.04555,31.234644
2025-11-14T20:28:40.147431,3,كورنيش النيل,181,21.96,وسط البلد,30.04562,31.234729
2025-11-14T20:28:41.149079,1,صلاح سالم,127,13.15,مدينة نصر,30.066782,31.330596
2025-11-14T20:28:42.150875,5,محور المشير/التجمع,53,45.88,التجمع الخامس,30.020375,31.499367
2025-11-14T20:28:43.152575,3,كورنيش النيل,90,35.38,وسط البلد,30.046595,31.234302
2025-11-14T20:28:44.153941,4,المعادي كورنيش,152,18.64,المعادي,29.974936,31.254734
2025-11-14T20:28:45.155347,4,المعادي كورنيش,95,32.05,المعادي,29.974625,31.255293
2025-11-14T20:28:46.156986,5,محور المشير/التجمع,154,32.8,التجمع الخامس,30.021632,31.49895
2025-11-14T20:28:47.158806,4,المعادي كورنيش,97,18.61,المعادي,29.974518,31.255334
2025-11-14T20:28:48.160281,5,محور المشير/التجمع,98,35.91,التجمع الخامس,30.020954,31.499207
2025-11-14T20:28:49.161550,3,كورنيش النيل,157,22.96,وسط البلد,30.046733,31.235429
2025-11-14T20:28:50.163122,5,محور المشير/التجمع,157,19.73,التجمع الخامس,30.021041,31.498378
2025-11-14T20:28:51.164865,2,الهرم,137,28.37,الجيزة,29.973421,31.125577
2025-11-14T20:28:52.166491,1,صلاح سالم,65,33.37,مدينة نصر,30.066825,31.32938
2025-11-14T20:28:53.167813,2,الهرم,201,19.49,الجيزة,29.973615,31.126647
2025-11-14T20:28:54.169190,2,الهرم,73,20.26,الجيزة,29.973454,31.125237
2025-11-14T20:28:55.170851,2,الهرم,177,21.74,الجيزة,29.972599,31.125647
2025-11-14T20:28:56.172409,5,محور المشير/التجمع,151,37.74,التجمع الخامس,30.020801,31.498963
2025-11-14T20:28:57.174178,1,صلاح سالم,168,14.54,مدينة نصر,30.066825,31.3296
2025-11-14T20:28:58.175172,5,محور المشير/التجمع,146,27.86,التجمع الخامس,30.020375,31.498437
2025-11-14T20:28:59.176675,4,المعادي كورنيش,111,45.41,المعادي,29.974937,31.255611
2025-11-14T20:29:00.177844,5,محور المشير/التجمع,119,37.67,التجمع الخامس,30.020834,31.499013
2025-11-14T20:29:01.179400,4,المعادي كورنيش,102,35.45,المعادي,29.974936,31.254576
2025-11-14T20:29:02.180954,3,كورنيش النيل,144,26.44,وسط البلد,30.046424,31.234334
2025-11-14T20:29:03.182206,2,الهرم,111,29.39,الجيزة,29.972665,31.125353
2025-11-14T20:29:04.183633,5,محور المشير/التجمع,137,35.25,التجمع الخامس,30.020683,31.498653
2025-11-14T20:29:05.185377,4,المعادي كورنيش,120,26.75,المعادي,29.97505,31.255265
2025-11-14T20:29:06.187288,3,كورنيش النيل,160,27.13,وسط البلد,30.045772,31.234269
2025-11-14T20:29:07.188907,4,المعادي كورنيش,83,34.26,المعادي,29.974839,31.255725
2025-11-14T20:29:08.190523,3,كورنيش النيل,83,45.0,وسط البلد,30.045645,31.234433
2025-11-14T20:29:09.192443,4,المعادي كورنيش,118,37.06,المعادي,29.975376,31.254435
2025-11-14T20:29:10.193693,1,صلاح سالم,111,28.91,مدينة نصر,30.066415,31.330639
2025-11-14T20:29:11.195351,3,كورنيش النيل,107,32.63,وسط البلد,30.046037,31.234628
2025-11-14T20:29:12.197465,4,المعادي كورنيش,95,39.27,المعادي,29.975081,31.254437
2025-11-14T20:29:13.199271,1,صلاح سالم,125,37.98,مدينة نصر,30.067249,31.329814
2025-11-14T20:29:14.200856,3,كورنيش النيل,126,32.3,وسط البلد,30.045414,31.234748
2025-11-14T20:29:15.202411,5,محور المشير/التجمع,112,31.17,التجمع الخامس,30.021492,31.498455
2025-11-14T20:29:16.204016,3,كورنيش النيل,168,22.11,وسط البلد,30.046347,31.234737
2025-11-14T20:29:17.205865,4,المعادي كورنيش,184,22.39,المعادي,29.975717,31.255133
2025-11-14T20:29:18.207629,3,كورنيش النيل,91,46.26,وسط البلد,30.046603,31.234335
2025-11-14T20:29:19.208863,3,كورنيش النيل,65,18.83,وسط البلد,30.04674,31.234847
2025-11-14T20:29:20.211001,5,محور المشير/التجمع,85,27.1,التجمع الخامس,30.02074,31.499178
2025-11-14T20:29:21.212497,3,كورنيش النيل,76,31.88,وسط البلد,30.045255,31.234994
2025-11-14T20:29:22.214095,1,صلاح سالم,74,39.59,مدينة نصر,30.067613,31.330155
2025-11-14T20:29:23.216176,4,المعادي كورنيش,113,32.28,المعادي,29.975131,31.254456
2025-11-14T20:29:24.218254,2,الهرم,162,38.62,الجيزة,29.972495,31.126735
2025-11-14T20:29:25.219510,1,صلاح سالم,122,27.45,مدينة نصر,30.06644,31.330628
2025-11-14T20:29:26.221455,5,محور المشير/التجمع,66,30.47,التجمع الخامس,30.020376,31.498229
2025-11-14T20:29:27.223181,3,كورنيش النيل,140,35.14,وسط البلد,30.046762,31.234894
2025-11-14T20:29:28.225192,2,الهرم,115,22.57,الجيزة,29.972354,31.125866
2025-11-14T20:29:29.227120,3,كورنيش النيل,105,20.07,وسط البلد,30.046547,31.235253
2025-11-14T20:29:30.228989,4,المعادي كورنيش,109,21.05,المعادي,29.97516,31.255348
2025-11-14T20:29:31.230637,1,صلاح سالم,88,22.15,مدينة نصر,30.066619,31.329629
2025-11-14T20:29:32.232415,2,الهرم,84,46.31,الجيزة,29.973052,31.125961
2025-11-14T20:29:33.234062,3,كورنيش النيل,135,36.31,وسط البلد,30.045658,31.234917
2025-11-14T20:29:34.235833,4,المعادي كورنيش,132,30.79,المعادي,29.975008,31.25513
2025-11-14T20:29:35.237382,1,صلاح سالم,174,34.2,مدينة نصر,30.067463,31.329443
2025-11-14T20:29:36.238843,3,كورنيش النيل,134,27.62,وسط البلد,30.046146,31.234475
2025-11-14T20:29:37.240558,4,المعادي كورنيش,53,36.28,المعادي,29.974408,31.254466
2025-11-14T20:29:38.242086,2,الهرم,117,36.24,الجيزة,29.972878,31.126794
2025-11-14T20:29:39.243762,4,المعادي كورنيش,182,20.99,المعادي,29.974635,31.255343
